F10,F11,F13,F14,F1,F2,F3,F4,F9,IATA,ICAO,Latitude,Longtitude,Number of Records,timezone
1,E,airport,OurAirports,10776,Meschede-Schüren Airport,Meschede,Germany,1434,\N,EDKM,51.302776337,8.239167213,1,\N
-3,S,airport,OurAirports,10794,Morro da Urca Heliport,Rio de Janeiro,Brazil,692,\N,SDHU,-22.951667786,-43.16583252,1,\N
8,N,airport,OurAirports,10800,Dongji Aiport,Fuyuan,China,0,FYJ,ZYFY,48.199494,134.366447,1,\N
1,E,airport,OurAirports,10802,Skúvoy Heliport,Skuvoy,Faroe Islands,70,\N,EKSY,61.769599915,-6.803410053,1,\N
1,E,airport,OurAirports,10803,Stóra Dímun Heliport,Stora Dimun,Faroe Islands,305,\N,EKSR,61.68529892,-6.758500099,1,\N
1,E,airport,OurAirports,10804,Frooba Heliport,Frooba,Faroe Islands,77,\N,EKFA,61.543701172,-6.774419785,1,\N
-5,A,airport,OurAirports,10831,Person County Airport,Roxboro,United States,609,TDF,KTDF,36.28490067,-78.98419952,1,\N
2,U,airport,OurAirports,10934,Zulu Inyala Airport,Phinda,South Africa,160,PZL,FADQ,-27.849399567,32.309700012,1,\N
8,N,airport,OurAirports,10938,Kaili Airport,Kaili,China,3115,KJH,ZUKJ,26.972,107.988,1,\N
8,N,airport,OurAirports,10939,Shennongjia Hongping Airport,Shennongjia,China,8365,HPG,ZHSN,31.626,110.34,1,\N
8,N,airport,OurAirports,10941,Arxan Yi'ershi Airport,Arxan,China,2925,YIE,ZBES,47.3106,119.9117,1,\N
8,N,airport,OurAirports,10942,Hengyang Nanyue Airport,Hengyang,China,0,HNY,ZGHY,26.9053,112.627998,1,\N
8.5,N,airport,OurAirports,10949,Wonsan Kalma International Airport,Wonsan,North Korea,7,WOS,ZKWS,39.166801,127.486,1,\N
5,N,airport,OurAirports,10951,Mestia Queen Tamar Airport,Mestia,Georgia,4778,\N,UGMS,43.053597,42.749012,1,\N
3,N,airport,OurAirports,10952,Magas Airport,Magas,Russia,1165,IGT,URMS,43.322299957,45.012599945,1,Europe/Moscow
-5,A,airport,OurAirports,11004,Talladega Municipal Airport,Talladega,United States,529,ASN,KASN,33.569900513,-86.05090332,1,\N
-4,A,airport,OurAirports,11005,Greenville Downtown Airport,Greenville,United States,1048,GMU,KGMU,34.847900391,-82.349998474,1,\N
-6,A,airport,OurAirports,11008,Mankato Regional Airport,Mankato,United States,1021,MKT,KMKT,44.22159958,-93.91870117,1,\N
-4,U,airport,OurAirports,11009,Captain Auguste George Airport,Anegada,British Virgin Islands,9,NGD,TUPA,18.727199554,-64.329696655,1,\N
-5,A,airport,OurAirports,11010,Troy Municipal Airport,Troy,United States,398,TOI,KTOI,31.860399246,-86.01210022,1,\N
-5,A,airport,OurAirports,11011,Merkel Field Sylacauga Municipal Airport,Sylacauga,United States,569,SCD,KSCD,33.171798706,-86.305496216,1,\N
-5,A,airport,OurAirports,11012,Enterprise Municipal Airport,Enterprise,United States,361,EDN,KEDN,31.29969978,-85.89990234,1,\N
-7,A,airport,OurAirports,11017,Ryan Field,Tucson,United States,2417,\N,KRYN,32.14220047,-111.175003052,1,\N
-5,A,airport,OurAirports,11022,Thomas C Russell Field,Alexander City,United States,686,ALX,KALX,32.914699554,-85.962997437,1,\N
9.5,O,airport,OurAirports,11030,Port Keats Airport,Wadeye,Australia,91,PKT,YPKT,-14.25,129.529006958,1,\N
9.5,O,airport,OurAirports,11031,Garden Point Airport,Pirlangimpi,Australia,90,GPN,YGPT,-11.402500153,130.42199707,1,\N
1,E,airport,OurAirports,11032,Stade Airport,Stade,Germany,62,\N,EDHS,53.56111145,9.499167442,1,\N
-5,A,airport,OurAirports,11035,Meriden Markham Municipal Airport,Meriden,United States,103,\N,KMMK,41.508701324,-72.829498291,1,\N
9.5,O,airport,OurAirports,11038,Flinders Island Airport,Elliston,Australia,0,\N,YFLS,-33.730989,134.501,1,\N
1,E,airport,OurAirports,11048,Luzern-Beromunster Airport,Lucerne,Switzerland,2146,\N,LSZO,47.189998627,8.204719543,1,\N
1,E,airport,OurAirports,11049,La Grand'combe Airport,La Grand'Combe,France,1647,\N,LFTN,44.244400024,4.012219906,1,\N
-7,A,airport,OurAirports,11053,Fort Mackay / Horizon Airport,Wood Buffalo,Canada,916,HZP,CYNR,57.381698608,-111.700996399,1,\N
-7,A,airport,OurAirports,11054,Canmore Municipal Heliport,Canmore,Canada,4296,\N,CEW9,51.077800751,-115.337997437,1,\N
9,N,airport,OurAirports,11055,Krasnokamensk Airport,Krasnokamensk,Russia,2139,\N,UIAE,50.033107758,118.061141968,1,\N
-5,A,airport,OurAirports,11067,Ridgely Airpark,Ridgely,United States,64,\N,KRJD,38.970100403,-75.86630249,1,\N
-4,A,airport,OurAirports,11068,New Castle Henry Co. Municipal Airport,New Castle,United States,1088,UWL,KUWL,39.87590027,-85.32649994,1,\N
-5,A,airport,OurAirports,11069,Scott City Municipal Airport,Scott City,United States,2963,TQK,KTQK,38.474300385,-100.885002136,1,\N
-5,A,airport,OurAirports,11070,Brewster Field,Holdredge,United States,2313,HDE,KHDE,40.452099,-99.336502,1,\N
-5,A,airport,OurAirports,11071,Pratt Regional Airport,Pratt,United States,1953,PTT,KPTT,37.70159912,-98.74690247,1,\N
6,U,airport,OurAirports,11072,Yubileyniy Airfield,Baikonur,Kazakhstan,328,\N,UAON,46.055000305,63.25,1,\N
-5,A,airport,OurAirports,11073,Wahoo Municipal Airport,Wahoo,United States,1224,AHQ,KAHQ,41.241298675,-96.59400177,1,\N
-5,A,airport,OurAirports,11074,Jim Kelly Field,Lexington,United States,2413,LXN,KLXN,40.791000366,-99.777297974,1,\N
-5,A,airport,OurAirports,11075,Sublette Municipal Airport,Sublette,United States,2908,19S,K19S,37.49140167,-100.8300018,1,\N
-5,A,airport,OurAirports,11076,Council Bluffs Municipal Airport,Council Bluffs,United States,1253,CBF,KCBF,41.25920105,-95.760597229,1,\N
-4,A,airport,OurAirports,11077,Kokomo Municipal Airport,Kokomo,United States,830,OKK,KOKK,40.528198242,-86.058998108,1,\N
-5,A,airport,OurAirports,11078,Neodesha Municipal Airport,Neodesha,United States,841,2K7,K2K7,37.435398102,-95.646102905,1,\N
-8,A,airport,OurAirports,11079,King Ranch Airport,Sutton,United States,1350,\N,AK59,61.795600891,-148.354995728,1,\N
-5,A,airport,OurAirports,11080,Elkhart Morton County Airport,Elkhart,United States,3622,EHA,KEHA,37.000702,-101.879997,1,\N
-6,A,airport,OurAirports,11081,Front Range Airport,Denver,United States,5512,FTG,KFTG,39.785301208,-104.542999268,1,\N
-5,A,airport,OurAirports,11082,Galesburg Municipal Airport,Galesburg,United States,764,GBG,KGBG,40.937999725,-90.431098938,1,\N
-5,A,airport,OurAirports,11084,Guymon Municipal Airport,Guymon,United States,3123,GUY,KGUY,36.685100555,-101.508003235,1,\N
-5,A,airport,OurAirports,11086,Meade Municipal Airport,Meade,United States,2529,MEJ,KMEJ,37.276901245,-100.356002808,1,\N
-5,A,airport,OurAirports,11087,Turkey Mountain Estates Airport,Shell Knob,United States,1000,\N,MO00,36.591701508,-93.666900635,1,\N
-5,A,airport,OurAirports,11088,Ulysses Airport,Ulysses,United States,3071,ULS,KULS,37.60400009,-101.3740005,1,\N
-6,A,airport,OurAirports,11089,Flagler Aerial Spraying Inc Airport,Flagler,United States,4945,\N,CO00,39.279998779,-103.067001343,1,\N
-5,A,airport,OurAirports,11090,Independence Municipal Airport,Independence,United States,825,IDP,KIDP,37.158401489,-95.778396606,1,\N
-5,A,airport,OurAirports,11091,Augusta Municipal Airport,Augusta,United States,1328,3AU,K3AU,37.671600342,-97.077903748,1,\N
-5,A,airport,OurAirports,11092,Larned Pawnee County Airport,Larned,United States,2012,LQR,KLQR,38.20859909,-99.08599854,1,\N
-5,A,airport,OurAirports,11093,Lampasas Airport,Lampasas,United States,1215,LZZ,KLZZ,31.106199265,-98.195899963,1,\N
-5,A,airport,OurAirports,11094,Bay City Municipal Airport,Bay City,United States,45,BYY,KBYY,28.973300934,-95.863502502,1,\N
-5,A,airport,OurAirports,11095,Cox Field,Paris,United States,547,PRX,KPRX,33.636600494,-95.450798035,1,\N
-5,A,airport,OurAirports,11096,Coffeyville Municipal Airport,Coffeyville,United States,754,CFV,KCFV,37.09400177,-95.571899414,1,\N
-4,A,airport,OurAirports,11097,The Farm Airport,Summit,United States,580,\N,24SC,33.935798645,-81.429702759,1,\N
-7,A,airport,OurAirports,11098,Greeley–Weld County Airport,Greeley,United States,4697,GXY,KGXY,40.437400818,-104.633003235,1,\N
-4,A,airport,OurAirports,11099,General Dewitt Spain Airport,Memphis,United States,225,\N,KM01,35.20069885,-90.05400085,1,\N
-5,A,airport,OurAirports,11100,Oryol Yuzhny Airport,Oakley,United States,656,OEL,UUOR,52.934700012,36.00220108,1,\N
-5,A,airport,OurAirports,11101,Fremont Municipal Airport,Fremont,United States,1204,FET,KFET,41.44910049,-96.52020264,1,\N
-7,A,airport,OurAirports,11102,La Grande/Union County Airport,La Grande,United States,2717,LGD,KLGD,45.29019928,-118.007003784,1,\N
1,E,airport,OurAirports,11103,Szczytno-Szymany International Airport,Szczytno-Szymany,Poland,463,SZY,EPSY,53.481899261,20.937700272,1,\N
-5,A,airport,OurAirports,11110,Pocono Mountains Municipal Airport,Mount Pocono,United States,1915,MPO,KMPO,41.13750076,-75.37889862,1,\N
-5,A,airport,OurAirports,11111,Quakertown Airport,Quakertown,United States,526,UKT,KUKT,40.435199738,-75.381896973,1,\N
-7,A,airport,OurAirports,11127,Banff Airport,Banff,Canada,4583,YBA,CYBA,51.20734047,-115.541861057,1,\N
-8,A,airport,OurAirports,11131,Banning Municipal Airport,Banning,United States,2219,BNG,KBNG,33.923099518,-116.850997925,1,\N
1,E,airport,OurAirports,11132,Gießen-Lützellinden Airport,Giessen,Germany,755,\N,EDFL,50.543888092,8.590277672,1,\N
1,E,airport,OurAirports,11133,Tököl Airport,Budapest,Hungary,318,\N,LHTL,47.345298767,18.980800629,1,\N
-6,A,airport,OurAirports,11134,Karl Stefan Memorial Airport,Norfolk  Nebraska,United States,1573,OFK,KOFK,41.985500336,-97.435096741,1,\N
3,N,airport,OurAirports,11139,Kotido Airport,Kotido,Uganda,4020,\N,HUKO,2.953,34.1232,1,\N
3,N,airport,OurAirports,11140,Kajjansi Airfield,Kampala,Uganda,3743,\N,HUKJ,0.1968,32.55297,1,\N
-8,A,airport,OurAirports,11141,Arlington Municipal Airport,Arlington,United States,142,AWO,KAWO,48.16070175,-122.1589966,1,\N
-3,S,airport,OurAirports,11142,Paracatu Airport,Paracatu,Brazil,2359,\N,SNZR,-17.242599487,-46.883098602,1,\N
-3,S,airport,OurAirports,11143,Conselheiro Lafaiete Airport,Conselheiro Lafaiete,Brazil,3478,\N,SNKF,-20.738599777,-43.797401428,1,\N
-3,S,airport,OurAirports,11144,Janaúba Airport,Janauba,Brazil,1732,\N,SNAP,-15.732000351,-43.323101044,1,\N
-3,S,airport,OurAirports,11145,Juscelino Kubitscheck Airport,Teofilo Otoni,Brazil,1572,TFL,SNTO,-17.892299652,-41.513599396,1,\N
-3,S,airport,OurAirports,11146,Cristiano Ferreira Varella Airport,Muriae,Brazil,886,\N,SNBM,-21.12610054,-42.39440155,1,\N
-5,U,airport,OurAirports,11153,Peter O Knight Airport,Tampa,United States,8,TPF,KTPF,27.915599823,-82.449302673,1,\N
1,E,airport,OurAirports,11170,Lure Malbouhans Air Base,Malbouhans,France,1040,\N,LFYL,47.7047,6.54583,1,\N
-3,S,airport,OurAirports,11175,Parati Airport,Paraty,Brazil,10,\N,SDTK,-23.224399567,-44.720298767,1,\N
-3,S,airport,OurAirports,11176,Umberto Modiano Airport,Buzios,Brazil,10,BZC,SBBZ,-22.770999908,-41.962898254,1,\N
-3,S,airport,OurAirports,11177,Angra dos Reis Airport,Angra dos Reis,Brazil,10,\N,SDAG,-22.975299835,-44.307098389,1,\N
-3,S,airport,OurAirports,11178,Itaperuna Airport,Itaperuna,Brazil,410,ITP,SDUN,-21.219299316,-41.875900269,1,\N
-3,S,airport,OurAirports,11179,Maricá Airport,Marica,Brazil,13,\N,SDMC,-22.919500351,-42.830898285,1,\N
-3,S,airport,OurAirports,11180,Resende Airport,Resende,Brazil,1320,\N,SDRS,-22.478500366,-44.480300903,1,\N
-3,S,airport,OurAirports,11181,Saquarema Airport,Saquarema,Brazil,26,\N,SDSK,-22.929721832,-42.506942749,1,\N
-7,A,airport,OurAirports,11182,Drumheller Municipal Airport,Drumheller,Canada,2597,\N,CEG4,51.496398926,-112.749000549,1,\N
1,U,airport,OurAirports,11193,Mwene-Ditu Airport,Mwene-Ditu,Congo (Kinshasa),3198,\N,FZWE,-6.982999802,23.083000183,1,\N
1,U,airport,OurAirports,11194,Tunta Airport,Kabinda,Congo (Kinshasa),2766,KBN,FZWT,-6.132999897,24.482999802,1,\N
1,U,airport,OurAirports,11195,Ikela Airport,Ikela,Congo (Kinshasa),1283,IKL,FZGV,-1.048109,23.372501,1,\N
-4,S,airport,OurAirports,11198,Aripuanã Airport,Aripuana,Brazil,623,AIR,SWRP,-10.250278,-59.383888,1,\N
-4,S,airport,OurAirports,11199,Juruena Airport,Juruena,Brazil,525,JRN,SWJU,-10.305832863,-58.489444733,1,\N
-4,S,airport,OurAirports,11200,Juína Airport,Juina,Brazil,1083,JIA,SWJN,-11.419444084,-58.701667786,1,\N
-4,S,airport,OurAirports,11201,Vila Rica Airport,Vila Rica,Brazil,892,VLP,SWVC,-9.97944355,-51.142223358,1,\N
-4,S,airport,OurAirports,11202,Inácio Luís do Nascimento Airport,Juara,Brazil,870,JUA,SIZX,-11.2966,-57.5495,1,\N
-4,S,airport,OurAirports,11203,Cáceres Airport,Caceres,Brazil,492,CCX,SWKC,-16.043600082,-57.629901886,1,\N
-4,S,airport,OurAirports,11204,Posto Leonardo Vilas Boas Airport,Chapada dos Guimaraes,Brazil,1083,\N,SWPL,-12.198332787,-53.381668091,1,\N
-4,S,airport,OurAirports,11205,Tangará da Serra Airport,Tangara da Serra,Brazil,1460,\N,SWTS,-14.661999703,-57.443500519,1,\N
-4,S,airport,OurAirports,11206,Canarana Airport,Canarana,Brazil,1314,\N,SWEK,-13.574443817,-52.270557404,1,\N
-4,S,airport,OurAirports,11207,Vila Bela da Santíssima Trindade Airport,Vila Bela da Santissima Trindade,Brazil,660,\N,SWVB,-14.9942,-59.9458,1,\N
1,U,airport,OurAirports,11208,Bumbar Airport,Bumba,Congo (Kinshasa),0,BMB,FZFU,2.182780027,22.481700897,1,\N
-3,N,airport,OurAirports,11209,Sobral Airport,Sobral,Brazil,210,QBX,SNOB,-3.67888999,-40.336799622,1,\N
-3,N,airport,OurAirports,11210,Arapiraca Airport,Arapiraca,Brazil,886,APQ,SNAL,-9.775360107,-36.629199982,1,\N
-3,N,airport,OurAirports,11211,Cangapara Airport,Floriano,Brazil,689,FLB,SNQG,-6.846389771,-43.077301025,1,\N
-3,N,airport,OurAirports,11212,Picos Airport,Picos,Brazil,1050,PCS,SNPC,-7.062059879,-41.523700714,1,\N
1,U,airport,OurAirports,11229,Beni Airport,Beni,Congo (Kinshasa),3517,BNC,FZNP,0.574999988,29.473899841,1,\N
1,U,airport,OurAirports,11230,Boende Airport,Boende,Congo (Kinshasa),1168,BNB,FZGN,-0.216999993,20.850000381,1,\N
-4,A,airport,OurAirports,11243,Montauk Airport,Montauk,United States,6,MTP,KMTP,41.076499939,-71.920799255,1,\N
-5,A,airport,OurAirports,11255,Porter County Municipal Airport,Valparaiso IN,United States,770,VPZ,KVPZ,41.45399857,-87.00710297,1,\N
5,N,airport,OurAirports,11257,Dharavandhoo Airport,DHARAVANDHOO,Maldives,6,DRV,VRMD,5.1561,73.1302,1,\N
9,N,airport,OurAirports,11258,Saumlaki/Olilit Airport,Saumlaki,Indonesia,218,SXK,WAPI,-7.988609791,131.305999756,1,\N
-3,S,airport,OurAirports,11268,Cerro Largo International Airport,Melo,Uruguay,364,MLZ,SUMO,-32.337898254,-54.216701508,1,\N
-3,S,airport,OurAirports,11269,Tydeo Larre Borges Airport,Paysandu,Uruguay,138,PDU,SUPU,-32.363300323,-58.061901093,1,\N
-3,S,airport,OurAirports,11270,Artigas International Airport,Artigas,Uruguay,410,ATI,SUAG,-30.400699615,-56.507900238,1,\N
10,O,airport,OurAirports,11272,Murray Bridge Airport,Murray Bridge,Australia,55,\N,YMBD,-35.066699982,139.227005005,1,\N
10,O,airport,OurAirports,11273,Horsham Airport,Horsham,Australia,445,HSM,YHSM,-36.669700623,142.17300415,1,\N
10,O,airport,OurAirports,11274,Swan Hill Airport,Swan Hill,Australia,234,SWH,YSWH,-35.375801086,143.533004761,1,\N
12,O,airport,OurAirports,11277,Turtle Island Seaplane Base,Turtle Island,Fiji,0,TTL,NFUL,-16.966,177.368,1,\N
7,U,airport,OurAirports,11288,Dewadaru - Kemujan Island,Karimunjawa,Indonesia,35,KWB,WARU,-5.80091,110.47838,1,\N
1,U,airport,OurAirports,11290,Kongolo Airport,Kongolo,Congo (Kinshasa),1850,KOO,FZRQ,-5.394440174,26.989999771,1,\N
7,N,airport,OurAirports,11291,Attopeu Airport,Attopeu,Laos,344,AOU,VLAP,14.814715357,106.821699142,1,\N
1,U,airport,OurAirports,11292,Kahemba Airport,Kahemba,Congo (Kinshasa),3425,\N,FZCF,-7.333000183,19.017000198,1,\N
-4,S,airport,OurAirports,11293,Francisco de Miranda Airport,Caracas,Venezuela,2739,N/A,SVFM,10.485033035,-66.843513489,1,\N
-3,S,airport,OurAirports,11295,São Miguel do Oeste Airport,Sao Miguel do Oeste,Brazil,2180,SQX,SSOE,-26.781600952,-53.503501892,1,\N
-5,A,airport,OurAirports,11299,Mason County Airport,Ludington,United States,646,LDM,KLDM,43.96250153,-86.40789795,1,\N
8,A,airport,OurAirports,11312,Reid-Hillview Airport of Santa Clara County,San Jose,United States,135,RHV,KRHV,37.332901001,-121.819000244,1,\N
4,U,airport,OurAirports,11328,Sohar Airport,Sohar,Oman,20,OHS,OOSH,24.38604,56.62541,1,\N
5,U,airport,OurAirports,11332,Sahiwal Airport,Sindh,Pakistan,570,RZS,OPSW,31.889444351,72.391670227,1,\N
5.75,U,airport,OurAirports,11352,Thamkharka Airport,Thamkharka,Nepal,5240,\N,VNTH,27.04787,86.858022,1,\N
5,U,airport,OurAirports,11353,Thimarafushi Airport,Thimarafushi,Maldives,6,TMF,VRNT,2.211,73.1533,1,\N
5,U,airport,OurAirports,11354,Ifuru Airport,Ifuru,Maldives,20,IFU,VREI,5.7083,73.025,1,\N
10,U,airport,OurAirports,11355,Kieta Airport,Kieta,Papua New Guinea,20,KIE,AYKT,-6.305416667,155.728138889,1,\N
2,E,airport,OurAirports,11357,Hakkari Yüksekova Airport,Hakkari,Turkey,6090,YKO,LTCW,37.5497,44.2381,1,\N
1,E,airport,OurAirports,11386,Jelenia Góra Glider Airport,Jelenia Gora,Poland,1119,\N,EPJG,50.898899078,15.785599709,1,\N
6,N,airport,OurAirports,11389,Bathpalathang Airport,Jakar,Bhutan,8485,BUT,VQBT,27.5622,90.7471,1,\N
8,U,airport,OurAirports,11401,Sultan Bantilan Airport,Toli-Toli,Indonesia,40,TLI,WAMI,1.123428,120.793658,1,\N
3,U,airport,OurAirports,11406,Vuktyl Airport,Vuktyl,Russia,358,\N,UUYK,63.823299408,57.279998779,1,\N
6,U,airport,OurAirports,11407,Berezniki Airport,Berezniki,Russia,207,\N,USPT,59.579547882,56.857681274,1,\N
-4,S,airport,OurAirports,11431,San Sebastián Airport,San Sebastian,Chile,50,\N,SCSS,-53.317001343,-68.650001526,1,\N
-3,S,airport,OurAirports,11433,Tolwin Observatory Airport,Tolhuin,Argentina,90,\N,SAWL,-54.521900177,-67.198997498,1,\N
5,U,airport,OurAirports,11436,Tarko-Sale Airport,Tarko-Sale,Russia,82,TQL,USDS,64.930801392,77.818099976,1,\N
-8,A,airport,OurAirports,11438,Camarillo Airport,Camarillo - CA,United States,77,\N,KCMA,34.213699341,-119.09400177,1,\N
1,E,airport,OurAirports,11452,Leopoldsburg Airfield,Leopoldsburg,Belgium,207,\N,EBLE,51.12,5.3072222,1,\N
-6,S,airport,OurAirports,11479,Omtepe Airport,Moyogalpa,Nicaragua,200,\N,MNLP,11.523616,-85.702995,1,\N
8,N,airport,OurAirports,11498,Alashankou Bole (Bortala) airport,Bole,China,1253,BPL,ZWAX,44.895,82.3,1,\N
8,N,airport,OurAirports,11524,Achinsk Airport,Achinsk,Russia,1033,ACS,UNKS,56.268299103,90.570800781,1,\N
-7,A,airport,OurAirports,11583,Hinton/Jasper-Hinton Airport,Hinton,Canada,4006,\N,CEC4,53.319198608,-117.752998352,1,\N
-8,A,airport,OurAirports,11638,Watsonville Municipal Airport,Watsonville,United States,163,WVI,KWVI,36.935699463,-121.790000916,1,\N
6,N,airport,OurAirports,11644,Gelephu Airport,Gelephu,Bhutan,980,GLU,VQGP,26.88456,90.46412,1,\N
-5,A,airport,OurAirports,11649,Williamsburg Jamestown Airport,Williamsburg,United States,49,JGG,KJGG,37.239200592,-76.7161026,1,\N
9.5,U,airport,OurAirports,11658,Dulkaninna Airport,Dulkaninna,Australia,0,DLK,YDLK,-29.013299942,138.481002808,1,\N
9.5,U,airport,OurAirports,11673,William Creek Airport,William Creek,Australia,91,\N,YWMC,-28.906700134,136.341995239,1,\N
-6,A,airport,OurAirports,11684,Kenora Seaplane Base,Kenora,Canada,1060,\N,CJM9,49.767424,-94.49274,1,\N
8,N,airport,OurAirports,11700,Siquijor Airport,Siquijor,Philippines,0,\N,RPVZ,9.214203223,123.472251892,1,\N
-5,A,airport,OurAirports,11702,Opapimiskan Lake Airport,Musselwhite Mine,Canada,1023,KM8,CKM8,52.606700897,-90.376899719,1,\N
10,N,airport,OurAirports,11717,Taroom Airport,Taroom,Australia,240,XTO,YTAM,-25.801700592,149.899993896,1,\N
1,E,airport,OurAirports,11718,Gelnhausen Airport,Gelnhausen,Germany,446,\N,EDFG,50.197223663,9.170000076,1,\N
1,E,airport,OurAirports,11719,Ærø Airport,Aero,Denmark,3,\N,EKAE,54.852798462,10.456399918,1,\N
1,E,airport,OurAirports,11720,Lauterbach Airport,Lauterbach-Wernges,Germany,1211,\N,EDFT,50.683334351,9.410833359,1,\N
1,E,airport,OurAirports,11721,Aschaffenburg Airport,Aschaffenburg,Germany,410,\N,EDFC,49.93888855,9.06388855,1,\N
-8,A,airport,OurAirports,11722,Squamish Airport,Squamish,Canada,171,YSE,CYSE,49.781700134,-123.162002563,1,\N
1,E,airport,OurAirports,11735,Reichelsheim Airport,Reichelsheim,Germany,397,\N,EDFB,50.335834503,8.878055573,1,\N
1,E,airport,OurAirports,11737,Marburg-Schönstadt Airport,Schoenstadt,Germany,833,\N,EDFN,50.874443054,8.81499958,1,\N
1,E,airport,OurAirports,11738,Lauenbrück Airport,Lauenbrueck,Germany,98,\N,EDHU,53.207500458,9.573332787,1,\N
1,E,airport,OurAirports,11739,Hüttenbusch Airport,Huettenbusch,Germany,10,\N,EDXU,53.28666687,8.947221756,1,\N
